debug_id,created_date,begin_date,credit_date,owner_id,client_id,contact_id,opportunity_id,product_id,lead_id,type,source_type,effort,owner_credit_percentage,raw_effort,description
Note.1220469,6/16/18,6/16/18,6/16/18,100000105,100023035,NULL,100001520,100099387,NULL,Coversation,Note-Coversation,0,1,3,This is Note#86398
PlacementCommission.3374,6/26/18,6/26/18,6/26/18,100000029,100008003,NULL,100004140,100175728,NULL,Unknown,DealSplit-Sales,0,1,0,NULL
Note.1217984,6/12/18,6/12/18,6/12/18,100000012,100003933,NULL,100004681,100024330,NULL,Email-Recruiting,Note-Email-Recruiting,0.07695018,1,3,This is Note#80791
Note.1228405,7/7/18,7/7/18,7/7/18,100000029,100010037,NULL,100006617,100204502,NULL,Email-Recruiting,Note-Email-Recruiting,0.065514759,1,3,This is Note#91759
Note.1225778,6/30/18,6/30/18,6/30/18,100000005,100000995,100038010,100007611,NULL,NULL,Email - BD Current Client,Note-Email - BD Current Client,0.10679129,1,3,This is Note#90110
Note.1220857,6/19/18,6/19/18,6/19/18,100000115,100023075,NULL,100001849,100183169,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86686
Note.1219209,6/14/18,6/14/18,6/14/18,100000094,NULL,NULL,NULL,100068356,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.083142988,1,2,This is Note#85465
Note.1218551,6/18/18,6/18/18,6/18/18,100000115,100026712,NULL,100008006,100146836,NULL,Left Message,Note-Left Message,0,1,1,This is Note#84836
PlacementCommission.3391,7/4/18,7/18/18,7/4/18,100000144,100023075,NULL,100004391,100200670,NULL,PlacementSales,Placement-Sales,0,1,0,NULL
Note.1221764,6/20/18,6/20/18,6/20/18,100000087,100028067,NULL,100004394,100014317,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#87284
Note.1218546,6/18/18,6/18/18,6/18/18,100000066,NULL,NULL,NULL,100059355,NULL,Email-Recruiting,Note-Email-Recruiting,0.086707956,1,3,This is Note#32408
Note.1223429,6/26/18,6/26/18,6/26/18,100000071,100003933,NULL,100003184,100089440,NULL,Message - Recruiting,Note-Message - Recruiting,0.08178025,1,2,This is Note#88472
Appointment.247225,7/6/18,7/7/18,7/6/18,100000128,NULL,NULL,NULL,NULL,NULL,Appointment-Meeting,Appointment-Meeting,0,1,0,Subject16800
Note.1221174,6/19/18,6/19/18,6/19/18,100000005,100018652,NULL,100005784,100182569,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.071194193,1,2,This is Note#86906
Note.1223378,6/26/18,6/26/18,6/26/18,100000023,100003933,NULL,100002017,100127741,NULL,Email-Recruiting,Note-Email-Recruiting,0.072017411,1,3,This is Note#88433
Note.1228538,7/7/18,7/7/18,7/7/18,100000023,100003933,NULL,100002017,100120767,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.048011607,1,2,This is Note#91843
Note.1227385,7/5/18,7/5/18,7/5/18,100000087,100028067,NULL,100004394,100203018,NULL,1st Interview,Note-1st Interview,0,1,0,This is Note#91118
Note.1220576,6/16/18,6/16/18,6/16/18,100000001,100011112,NULL,100002151,100219275,NULL,Email-Recruiting,Note-Email-Recruiting,0.148989003,1,3,This is Note#86487
PlacementCommission.3354,6/22/18,4/4/18,6/22/18,100000012,100018652,NULL,100008043,100088405,NULL,Unknown,Placement-Recruiting,0,1,0,NULL
Note.1218368,6/18/18,6/18/18,6/18/18,100000036,100001246,NULL,100003004,100007638,NULL,Coversation,Note-Coversation,0,1,3,This is Note#84907
Note.1223256,6/23/18,6/23/18,6/23/18,100000105,NULL,NULL,NULL,100188393,NULL,References,Note-References,0,1,8,This is Note#88338
Note.1223215,6/23/18,6/23/18,6/23/18,100000069,100001240,NULL,100003022,100035503,NULL,Coversation,Note-Coversation,0,1,3,This is Note#88310
Appointment.245153,6/26/18,6/26/18,6/26/18,100000071,NULL,NULL,NULL,NULL,NULL,Interview,Appointment-Interview,0,1,0,Subject16298
Note.1219664,6/15/18,6/15/18,6/15/18,100000069,100028711,NULL,100001266,100091486,NULL,Coversation,Note-Coversation,0,1,3,This is Note#85800
Note.1222455,6/21/18,6/21/18,6/21/18,100000049,100003933,NULL,100002336,100080378,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#87773
JobOrder.8206,6/26/18,6/26/18,6/26/18,100000087,100017711,100052714,100008041,NULL,NULL,JobOrder,Opportunity,0,1,6,NULL
Note.1225736,6/30/18,6/30/18,6/30/18,100000115,100009282,NULL,100006192,100079029,NULL,Coversation,Note-Coversation,0,1,3,This is Note#90078
Note.1223626,6/26/18,6/26/18,6/26/18,100000115,100023035,NULL,100004714,100018857,NULL,Coversation,Note-Coversation,0,1,3,This is Note#88604
Note.1218654,6/18/18,6/18/18,6/18/18,100000029,NULL,NULL,NULL,100181955,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.043676506,1,2,This is Note#85098
Note.1227554,7/5/18,7/5/18,7/5/18,100000066,100027317,NULL,100000985,100078335,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#71902
Note.1222439,6/21/18,6/21/18,6/21/18,100000087,100027063,NULL,100002152,100073802,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#87763
Note.1228600,7/7/18,7/7/18,7/7/18,100000023,100003933,NULL,100002017,100042677,NULL,Email-Recruiting,Note-Email-Recruiting,0.072017411,1,3,This is Note#90356
Appointment.244118,6/16/18,6/16/18,6/16/18,100000071,NULL,NULL,NULL,NULL,NULL,Interview,Appointment-Interview,0,1,0,Subject16027
Note.1221868,6/20/18,6/20/18,6/20/18,100000115,100026712,NULL,100008006,100000486,NULL,Coversation,Note-Coversation,0,1,3,This is Note#87366
Note.1219089,6/14/18,6/14/18,6/14/18,100000071,100015567,NULL,100003442,100078214,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.08178025,1,2,This is Note#85381
Appointment.247581,7/10/18,7/10/18,7/10/18,100000049,NULL,NULL,NULL,NULL,NULL,Interview,Appointment-Interview,0,1,0,Subject15871
Note.1218178,6/12/18,6/12/18,6/12/18,100000109,NULL,NULL,NULL,100111029,NULL,Live Call - Business Dev,Note-Live Call - New Client Dev't,0,1,1,This is Note#84776
Note.1220298,6/16/18,6/16/18,6/16/18,100000128,100007887,NULL,100001523,100121402,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86265
Note.1218520,6/18/18,6/18/18,6/18/18,100000155,100027317,NULL,100000985,100231857,NULL,Message - Recruiting,Note-Message - Recruiting,0.091091091,1,2,This is Note#83112
Note.1224646,6/28/18,6/28/18,6/28/18,100000041,100025870,NULL,100008002,100192320,NULL,Message - Recruiting,Note-Message - Recruiting,0.097547903,1,2,This is Note#89329
Note.1220457,6/16/18,6/16/18,6/16/18,100000023,100003933,NULL,100001152,100167147,NULL,1st Interview,Note-1st Interview,0,1,0,This is Note#86389
Appointment.244535,6/20/18,6/20/18,6/20/18,100000071,NULL,NULL,NULL,NULL,NULL,Interview,Appointment-Interview,0,1,0,Subject16146
Note.1220555,6/16/18,6/16/18,6/16/18,100000041,100025870,NULL,100008002,100046855,NULL,Message - Recruiting,Note-Message - Recruiting,0.097547903,1,2,This is Note#86468
Note.1217979,6/12/18,6/12/18,6/12/18,100000068,100011511,NULL,100001228,100186564,NULL,Submitted,Note-Submitted,0,1,0,This is Note#84643
Note.1220150,6/15/18,6/15/18,6/15/18,100000068,100023035,NULL,100001851,100167839,NULL,Coversation,Note-Coversation,0,1,3,This is Note#86150
Note.1226230,7/3/18,7/3/18,7/3/18,100000004,100023785,NULL,100000557,100123768,NULL,Email,Note-Email,0,1,1,This is Note#90397
Note.1219267,6/14/18,6/14/18,6/14/18,100000012,100003933,NULL,100004687,100167247,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.05180012,1,2,This is Note#33509
Note.1220075,6/15/18,6/15/18,6/15/18,100000164,100027063,NULL,100005892,100094887,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.054720385,1,2,This is Note#86100
Note.1228533,7/7/18,7/7/18,7/7/18,100000094,100018421,NULL,100007476,100129474,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.083142988,1,2,This is Note#91839
Appointment.246706,7/4/18,7/6/18,7/4/18,100000008,NULL,NULL,NULL,NULL,NULL,Interview,Appointment-Interview,0,1,0,Subject16697
Appointment.243648,6/14/18,6/16/18,6/14/18,100000164,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject15914
Note.1223036,6/23/18,6/23/18,6/23/18,100000129,100021568,NULL,100006943,100025082,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.069412662,1,2,This is Note#88188
Note.1219362,6/14/18,6/14/18,6/14/18,100000066,100009880,NULL,100004183,100218068,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.057805304,1,2,This is Note#85579
Note.1223953,6/27/18,6/27/18,6/27/18,100000124,100024220,NULL,100000089,100050805,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#88831
Note.1228274,7/6/18,7/6/18,7/6/18,100000066,100010037,NULL,100006617,100033344,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#91684
Note.1219785,6/15/18,6/15/18,6/15/18,100000001,100026712,NULL,100002146,100050426,NULL,Message - Recruiting,Note-Message - Recruiting,0.099326002,1,2,This is Note#85887
Note.1220273,6/16/18,6/16/18,6/16/18,100000023,100003933,NULL,100004395,100021886,NULL,Message - Recruiting,Note-Message - Recruiting,0.048011607,1,2,This is Note#23318
Note.1219787,6/15/18,6/15/18,6/15/18,100000001,NULL,NULL,NULL,100002319,NULL,Message - Recruiting,Note-Message - Recruiting,0.099326002,1,2,This is Note#85889
JobSubmission.35683,7/7/18,7/7/18,7/7/18,100000154,100018292,NULL,100001086,100025802,NULL,Internal Submission,InternalSubmission,0.04058876,1,1,NULL
Note.1224156,6/27/18,6/27/18,6/27/18,100000069,100004453,NULL,100000992,100181979,NULL,Left Message,Note-Left Message,0,1,1,This is Note#88982
Note.1219852,6/15/18,6/15/18,6/15/18,100000008,100018652,NULL,100002628,100155862,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#85941
Note.1223301,6/23/18,6/23/18,6/23/18,100000094,100005728,NULL,100001792,100031844,NULL,Message - Recruiting,Note-Message - Recruiting,0.083142988,1,2,This is Note#88374
Note.1223497,6/26/18,6/26/18,6/26/18,100000094,NULL,NULL,NULL,100087706,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.083142988,1,2,This is Note#88516
Note.1223780,6/26/18,6/26/18,6/26/18,100000029,100009880,NULL,100004184,100187279,NULL,Message - Recruiting,Note-Message - Recruiting,0.043676506,1,2,This is Note#37666
Note.1219383,6/14/18,6/14/18,6/14/18,100000036,NULL,NULL,NULL,100238120,NULL,Left Message,Note-Left Message,0,1,1,This is Note#85594
PlacementCommission.3372,6/26/18,6/26/18,6/26/18,100000129,100021568,NULL,100008034,100166711,NULL,Unknown,DealSplit-Sales,0,1,0,NULL
Note.1224397,6/27/18,6/27/18,6/27/18,100000008,NULL,NULL,NULL,100184596,NULL,Message - New Client Dev't,Note-Message - New Client Dev't,0,1,2,This is Note#89152
Appointment.245452,6/27/18,6/30/18,6/27/18,100000023,100003933,100017839,100006933,100202094,NULL,Interview,Interview,0.120029018,1,5,Subject16373: This is Appointment#2858
PlacementCommission.3351,6/22/18,6/22/18,6/22/18,100000095,100018652,NULL,100008043,100088405,NULL,Unknown,DealSplit-Sales,0,1,0,NULL
JobSubmission.35609,7/5/18,7/5/18,7/5/18,100000071,100015567,NULL,100003442,100142403,NULL,Internal Submission,InternalSubmission,0.040890125,1,1,NULL
Note.1217895,6/12/18,6/12/18,6/12/18,100000154,100018292,NULL,100001232,100148335,NULL,Email-Recruiting,Note-Email-Recruiting,0.12176628,1,3,This is Note#84593
Note.1226119,7/3/18,7/3/18,7/3/18,100000115,100009282,NULL,100006192,100047731,NULL,Coversation,Note-Coversation,0,1,3,This is Note#90327
Note.1228277,7/6/18,7/6/18,7/6/18,100000029,100010037,NULL,100006617,100023373,NULL,Message - Recruiting,Note-Message - Recruiting,0.043676506,1,2,This is Note#91687
Note.1221268,6/19/18,6/19/18,6/19/18,100000068,100008371,NULL,100007656,100155098,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86963
Note.1228469,7/7/18,7/7/18,7/7/18,100000001,100024220,NULL,100000089,100148688,NULL,Message - Recruiting,Note-Message - Recruiting,0.099326002,1,2,This is Note#91796
Note.1219859,6/15/18,6/15/18,6/15/18,100000164,100029700,NULL,100006986,100011531,NULL,Message - Recruiting,Note-Message - Recruiting,0.054720385,1,2,This is Note#78246
Appointment.246949,7/5/18,7/6/18,7/5/18,100000155,100012281,100030285,100008040,100141963,NULL,Interview,Interview,0.227727728,1,5,Subject16374
Sendout.109847,7/5/18,7/5/18,7/5/18,100000023,100003933,100046702,100002017,100055111,NULL,Sendout,Sendout,0.192046429,1,8,NULL
Appointment.245239,6/26/18,6/27/18,6/26/18,100000071,NULL,NULL,NULL,NULL,NULL,Interview,Appointment-Interview,0,1,0,Subject16318
Note.1228268,7/6/18,7/6/18,7/6/18,100000129,100021568,NULL,100002338,100218844,NULL,Email-Recruiting,Note-Email-Recruiting,0.104118993,1,3,This is Note#91680
Note.1218768,6/18/18,6/18/18,6/18/18,100000069,100028711,NULL,100001266,100225838,NULL,Left Message,Note-Left Message,0,1,1,This is Note#49865
Sendout.109358,6/12/18,6/12/18,6/12/18,100000094,100018857,100006158,100003007,100215370,NULL,Sendout,Sendout,0.332571951,1,8,NULL
Note.1221006,6/19/18,6/19/18,6/19/18,100000036,100004453,NULL,100001853,100064888,NULL,Coversation,Note-Coversation,0,1,3,This is Note#86787
Note.1225409,6/29/18,6/29/18,6/29/18,100000115,100000245,NULL,100000277,100184640,NULL,Left Message,Note-Left Message,0,1,1,This is Note#89885
Note.1222509,6/22/18,6/22/18,6/22/18,100000023,100003933,NULL,100002017,100146962,NULL,Message - Recruiting,Note-Message - Recruiting,0.048011607,1,2,This is Note#54001
Appointment.244800,6/21/18,6/22/18,6/21/18,100000004,100000995,NULL,100007611,100021015,NULL,FirstInterview,FirstInterview,0,1,0,Subject16204
Note.1220985,6/19/18,6/19/18,6/19/18,100000115,100026712,NULL,100008006,100208543,NULL,Coversation,Note-Coversation,0,1,3,This is Note#86773
Note.1224693,6/28/18,6/28/18,6/28/18,100000109,100018652,NULL,100005785,100091749,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#89356
Note.1225510,6/30/18,6/30/18,6/30/18,100000041,NULL,NULL,NULL,100016164,NULL,Message - Recruiting,Note-Message - Recruiting,0.097547903,1,2,This is Note#89951
Note.1225818,6/30/18,6/30/18,6/30/18,100000005,100018652,NULL,100002718,NULL,NULL,Email-Recruiting,Note-Email-Recruiting,0.10679129,1,3,This is Note#90184
Note.1220289,6/16/18,6/16/18,6/16/18,100000041,100027608,NULL,100001522,100173299,NULL,Message - Recruiting,Note-Message - Recruiting,0.097547903,1,2,This is Note#86258
Note.1224732,6/28/18,6/28/18,6/28/18,100000004,100000995,NULL,100007611,100240851,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#89305
Note.1224055,6/27/18,6/27/18,6/27/18,100000041,100027608,NULL,100001522,100161800,NULL,Email-Recruiting,Note-Email-Recruiting,0.146321854,1,3,This is Note#88900
Appointment.246655,7/4/18,7/7/18,7/4/18,100000041,100025870,100029961,100008002,100020741,NULL,Interview,Interview,0.243869757,1,5,Subject16683: This is Appointment#4980
Appointment.243347,6/12/18,6/15/18,6/12/18,100000005,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject15831
Appointment.244196,6/16/18,6/16/18,6/16/18,100000029,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject16005
Note.1226700,7/4/18,7/4/18,7/4/18,100000115,100001240,NULL,100000556,100058311,NULL,Left Message,Note-Left Message,0,1,1,This is Note#90427
Note.1219503,6/14/18,6/14/18,6/14/18,100000067,100004394,NULL,100005272,100010527,NULL,Email-Recruiting,Note-Email-Recruiting,0.106661457,1,3,This is Note#85678
Note.1224576,6/28/18,6/28/18,6/28/18,100000071,100025814,NULL,100001525,100046561,NULL,Message - Recruiting,Note-Message - Recruiting,0.08178025,1,2,This is Note#89273
Note.1218049,6/12/18,6/12/18,6/12/18,100000023,100003933,NULL,100002017,100123237,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.048011607,1,2,This is Note#84691
Note.1222910,6/22/18,6/22/18,6/22/18,100000087,100027063,NULL,100002152,100080365,NULL,1st Interview,Note-1st Interview,0,1,0,This is Note#88096
Note.1223263,6/23/18,6/23/18,6/23/18,100000041,100025870,NULL,100008002,100083229,NULL,Message - Recruiting,Note-Message - Recruiting,0.097547903,1,2,This is Note#88345
Note.1218556,6/18/18,6/18/18,6/18/18,100000069,NULL,NULL,NULL,100053953,NULL,Coversation,Note-Coversation,0,1,3,This is Note#85028
Note.1227714,7/5/18,7/5/18,7/5/18,100000049,100005781,NULL,100000272,100100884,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#91028
Note.1224764,6/28/18,6/28/18,6/28/18,100000094,100005728,NULL,100001792,100189438,NULL,Message - Recruiting,Note-Message - Recruiting,0.083142988,1,2,This is Note#89407
Note.1218846,6/18/18,6/18/18,6/18/18,100000049,100003933,NULL,100002336,100154380,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#79629
Note.1222972,6/22/18,6/22/18,6/22/18,100000066,100009880,NULL,100004183,100096767,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.057805304,1,2,This is Note#88185
Note.1224571,6/28/18,6/28/18,6/28/18,100000004,100000995,NULL,100007611,100039825,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#89269
Note.1221082,6/19/18,6/19/18,6/19/18,100000004,100000995,NULL,100007611,100055991,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#86836
Note.1222447,6/21/18,6/21/18,6/21/18,100000129,100021568,NULL,100002338,100123204,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.069412662,1,2,This is Note#87770
Appointment.243656,6/14/18,6/14/18,6/14/18,100000029,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject15917
Note.1222503,6/21/18,6/21/18,6/21/18,100000154,NULL,NULL,NULL,100181943,NULL,Unknown,Note-Note-User-Attached Resume,0,1,0,This is Note#87008
Note.1223180,6/23/18,6/23/18,6/23/18,100000023,100003933,NULL,100002017,100170373,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.048011607,1,2,This is Note#88253
Note.1218807,6/18/18,6/18/18,6/18/18,100000005,100018652,NULL,100005784,100031279,NULL,Email-Recruiting,Note-Email-Recruiting,0.10679129,1,3,This is Note#78223
Note.1220308,6/16/18,6/16/18,6/16/18,100000069,100001240,NULL,100004416,100119571,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86274
Appointment.245763,6/28/18,6/29/18,6/28/18,100000164,100021854,NULL,100005911,100149535,NULL,FirstInterview,FirstInterview,0,1,0,Subject16461
Note.1221828,6/20/18,6/20/18,6/20/18,100000104,NULL,NULL,NULL,100183781,NULL,Unknown,Note-Note-User-Other\\,0,1,0,This is Note#85791
Note.1218101,6/12/18,6/12/18,6/12/18,100000067,100000828,NULL,100002432,100184999,NULL,Email-Recruiting,Note-Email-Recruiting,0.106661457,1,3,This is Note#73602
Note.1221146,6/19/18,6/19/18,6/19/18,100000164,100021854,NULL,100002002,100087935,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.054720385,1,2,This is Note#86887
Note.1221820,6/20/18,6/20/18,6/20/18,100000104,NULL,NULL,NULL,100183781,NULL,Unknown,Note-Note-User-Other\\,0,1,0,This is Note#85791
Sendout.109517,6/20/18,6/20/18,6/20/18,100000164,100021854,100014862,100005911,100037679,NULL,Sendout,Sendout,0.218881539,1,8,NULL
Note.1223934,6/27/18,6/27/18,6/27/18,100000001,100024220,NULL,100000098,100020098,NULL,Message - Recruiting,Note-Message - Recruiting,0.099326002,1,2,This is Note#88819
Note.1225779,6/30/18,6/30/18,6/30/18,100000005,100000995,NULL,100007611,NULL,NULL,Send Off,Note-Send Off,0,1,0,This is Note#86679
Note.1218432,6/18/18,6/18/18,6/18/18,100000049,100003933,NULL,100003867,100123881,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#28574
Note.1227819,7/6/18,7/6/18,7/6/18,100000012,100003933,NULL,100004682,100074474,NULL,2nd+ Interview,Note-2nd+ Interview,0,1,0,This is Note#91889
JobSubmission.35690,7/9/18,7/9/18,7/9/18,100000075,100003933,NULL,100006380,100185172,NULL,Internal Submission,InternalSubmission,0.034446863,1,1,NULL
Note.1223768,6/26/18,6/26/18,6/26/18,100000036,NULL,NULL,NULL,100022188,NULL,Coversation,Note-Coversation,0,1,3,This is Note#88701
